distance,duration
906.15,3.02
1002.5,1.75
1002.5,1.83
1221.04,2.25
1221.04,2.17
1221.04,1.62
1023.51,2.08
1023.51,1.75
1284.62,2.25
1491.19,2.42
708.65,1.42
708.65,1.42
708.65,1.5
708.65,1.42
708.65,1.42
708.65,1.42
4145.3,5.33
2620.35,4.08
2620.35,3.83
791.91,1.05
791.91,0.67
294.26,1.08
294.26,0.45
294.26,0.67
106.36,0.5
3174.89,4.5
4743.11,6.75
1878.6,23.67
757.84,1.33
1324.81,2.33
1324.81,0.67
1018.92,1.75
1018.92,1.67
1018.92,23.67
126.69,0.67
126.69,0.58
4021.9,5.67
4021.9,21.67
4678.57,6.5
419.76,1.17
419.76,1.17
419.76,1.08
419.76,1.0
419.76,0.97
419.76,0.67
831.93,1.58
831.93,1.42
831.93,1.5
831.93,1.58
831.93,1.03
831.93,1.42
8685.99,5.67
791.91,1.3
791.91,0.67
2965.29,3.92
4320.71,6.0
1544.91,0.67
1028.39,0.67
764.74,1.5
764.74,1.13
764.74,1.67
1789.17,0.67
2641.35,0.67
699.27,1.33
699.27,1.3
699.27,1.15
699.27,1.07
699.27,1.33
699.27,1.03
699.27,1.12
1356.22,2.25
1356.22,2.33
4417.02,6.0
4417.02,22.67
417.91,1.0
417.91,1.25
417.91,1.08
417.91,1.0
417.91,0.83
417.91,1.0
417.91,0.6
417.91,1.0
417.91,0.62
417.91,0.52
417.91,0.58
7939.03,6.67
4356.06,6.17
4356.06,6.17
4356.06,6.17
2416.84,3.58
2416.84,3.2
2416.84,3.1
5055.21,6.67
5055.21,6.67
5055.21,6.42
751.99,1.67
294.26,0.75
294.26,23.83
400.51,1.17
400.51,1.0
400.51,1.08
400.51,1.17
400.51,1.08
400.51,1.17
400.51,1.0
400.51,23.87
400.51,1.08
764.74,1.5
764.74,0.87
764.74,0.83
4507.43,5.68
4507.43,22.67
902.42,1.5
902.42,23.83
5064.14,6.83
5100.07,6.67
1207.51,23.83
5212.86,6.67
1150.18,0.83
2059.02,23.83
4673.63,5.92
4673.63,5.92
4673.63,5.92
3180.99,4.5
1109.73,23.83
1475.85,2.25
1475.85,2.33
4312.08,5.67
4312.08,5.92
4312.08,5.92
4829.52,6.25
4190.54,5.67
4190.54,5.67
4190.54,5.2
4190.54,5.17
4190.54,21.83
3798.04,6.5
3469.46,6.0
3469.46,5.02
4208.02,5.75
6288.96,7.58
8517.79,11.67
8517.79,11.32
8517.79,11.67
8517.79,11.67
8517.79,5.83
8221.49,11.17
169.11,0.83
169.11,0.83
5919.31,7.33
2105.23,2.73
2105.23,0.83
417.91,1.25
417.91,1.08
417.91,0.68
417.91,1.0
417.91,0.98
417.91,1.08
417.91,1.08
417.91,0.8
417.91,0.75
417.91,2.17
417.91,2.67
831.93,1.58
831.93,1.58
831.93,1.58
831.93,0.98
831.93,1.42
831.93,1.42
831.93,1.33
814.81,1.5
814.81,2.0
814.81,1.67
814.81,1.5
4894.57,6.92
4894.57,7.0
2772.2,3.72
708.65,1.42
708.65,1.5
708.65,1.42
708.65,1.42
708.65,0.58
1302.68,0.58
2083.09,3.17
3796.59,5.17
3796.59,5.17
1574.24,0.58
1518.75,2.58
1518.75,0.58
2466.32,0.58
3148.16,4.42
3148.16,4.42
2403.94,0.58
4729.68,6.08
4729.68,6.0
4729.68,22.58
921.4,1.5
921.4,1.67
921.4,1.25
921.4,1.67
921.4,1.5
921.4,1.67
4903.21,6.5
4903.21,6.67
4903.21,6.5
4903.21,6.37
4596.06,6.42
4596.06,5.67
4596.06,22.58
8217.93,6.58
1778.27,2.83
1778.27,2.75
1778.27,2.83
1778.27,2.42
1778.27,3.0
1778.27,2.83
1778.27,2.67
1778.27,2.83
5152.42,7.17
5152.42,7.0
5152.42,7.17
6306.92,7.67
613.02,1.67
902.42,1.5
902.42,1.75
902.42,1.5
902.42,1.67
1028.39,1.67
7932.4,10.5
581.96,1.58
581.96,1.5
581.96,1.33
581.96,1.0
1170.58,2.0
1170.58,2.0
1170.58,1.83
1170.58,1.72
1302.68,2.17
1302.68,1.67
4774.22,6.67
4774.22,6.17
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.17
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.33
511.42,1.5
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.17
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
445.16,1.0
445.16,1.17
445.16,1.17
445.16,1.08
445.16,1.0
445.16,1.08
445.16,1.0
445.16,1.17
445.16,1.25
2093.57,0.67
4735.4,6.17
4563.55,6.25
917.69,1.75
365.16,0.83
365.16,1.17
365.16,1.0
365.16,1.0
365.16,0.83
365.16,1.0
365.16,1.08
1707.01,1.67
3462.46,4.83
3462.46,5.08
3462.46,22.67
3107.25,4.92
4614.99,6.25
8924.97,6.67
2720.35,1.67
3481.23,22.67
733.71,1.67
733.71,1.58
733.71,1.67
733.71,1.5
4470.13,0.58
5017.72,6.58
5017.72,6.58
365.16,1.17
365.16,1.0
365.16,0.83
365.16,0.83
365.16,0.92
365.16,0.83
365.16,1.0
365.16,1.0
834.1,2.92
834.1,1.5
834.1,1.67
834.1,1.5
834.1,1.5
4163.47,6.08
400.51,1.08
400.51,1.0
400.51,1.08
400.51,1.0
400.51,1.08
400.51,1.0
400.51,1.08
400.51,1.0
400.51,0.6
400.51,0.62
400.51,0.68
400.51,0.57
400.51,0.65
400.51,0.52
400.51,0.47
400.51,0.47
2432.6,3.08
2432.6,3.02
3423.21,6.08
3423.21,5.65
3423.21,4.37
3325.69,4.92
3325.69,4.92
106.36,0.15
106.36,0.32
106.36,0.5
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.33
511.42,1.25
511.42,1.17
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.17
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.67
511.42,1.25
511.42,1.33
511.42,1.17
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.33
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.25
511.42,1.17
437.35,1.17
437.35,1.17
437.35,1.0
437.35,1.17
437.35,1.17
437.35,1.25
437.35,1.17
437.35,1.17
834.1,1.5
834.1,1.5
834.1,1.67
834.1,0.9
834.1,0.92
834.1,1.5
834.1,1.5
834.1,0.97
834.1,1.03
814.81,2.0
814.81,1.83
814.81,1.67
814.81,1.5
814.81,0.97
777.73,1.7
4929.78,6.35
4929.78,5.92
4856.82,6.52
4966.65,6.68
5004.06,6.67
5004.06,6.67
3184.41,4.75
5086.79,6.92
3124.81,5.33
3124.81,4.52
4252.47,5.5
2037.74,3.7
2037.74,2.7
2037.74,3.47
2037.74,0.0
3916.31,5.33
3916.31,5.33
3916.31,5.0
3916.31,5.33
3916.31,4.52
958.9,1.67
958.9,1.67
4524.09,5.92
4524.09,5.92
2311.42,3.5
674.07,1.42
5895.91,7.25
4577.9,6.45
4483.98,6.0
6351.85,8.0
6351.85,7.42
6351.85,7.92
6351.85,7.37
6351.85,7.92
6351.85,7.92
9395.42,12.42
4719.16,6.83
4719.16,6.83
4719.16,6.42
3831.81,5.0
3831.81,5.33
3831.81,4.7
3831.81,5.33
3831.81,4.67
8751.76,12.08
8751.76,6.0
437.35,1.25
437.35,1.17
437.35,1.17
437.35,1.17
437.35,1.0
437.35,1.17
437.35,1.17
437.35,1.17
437.35,1.17
437.35,1.17
445.16,1.17
445.16,1.0
445.16,1.17
445.16,1.25
445.16,1.17
445.16,1.0
445.16,1.17
445.16,1.0
445.16,1.17
232.93,1.0
2401.41,1.0
4606.25,11.08
4606.25,6.42
5527.52,6.92
5527.52,6.92
5527.52,6.32
419.76,1.25
419.76,1.17
419.76,1.08
419.76,1.17
419.76,0.98
419.76,0.55
419.76,0.97
575.78,1.5
575.78,1.5
575.78,1.5
1102.85,2.17
912.88,2.42
2422.36,3.83
1133.11,2.0
1133.11,1.75
2718.91,3.75
4020.99,5.83
981.93,1.75
981.93,1.83
981.93,1.83
981.93,1.83
624.66,1.42
624.66,1.33
624.66,1.33
624.66,1.33
2965.29,4.33
6770.46,8.92
4019.91,5.83
1471.8,2.33
1471.8,2.58
1471.8,2.58
1471.8,2.58
1471.8,2.58
1471.8,2.58
1471.8,2.18
3796.59,5.33
3796.59,5.33
2718.91,4.0
1627.47,2.58
1627.47,2.75
1577.52,2.2
1790.82,2.75
1790.82,3.08
1628.64,2.75
1628.64,2.67
1285.33,2.25
1285.33,2.17
1285.33,2.25
859.16,1.75
1831.26,3.08
1060.66,1.75
1060.66,1.75
1060.66,1.67
1060.66,1.43
1060.66,1.67
1060.66,1.5
3284.03,4.5
1261.58,2.25
1663.64,3.17
1663.64,2.75
1663.64,3.17
798.77,1.5
798.77,1.58
798.77,1.67
798.77,1.5
1075.81,1.92
1075.81,2.08
1075.81,1.83
1075.81,1.83
846.78,1.58
846.78,1.58
846.78,1.67
846.78,2.67
846.78,2.67
846.78,1.67
846.78,1.37
1487.91,2.67
1487.91,2.67
1487.91,2.5
1487.91,2.67
1487.91,2.58
1487.91,2.58
1487.91,2.58
434.22,1.25
1214.41,2.17
1502.91,2.58
1502.91,2.5
292.4,1.0
859.12,1.75
859.12,1.58
984.21,1.75
984.21,1.83
984.21,1.75
576.85,1.42
576.85,1.42
576.85,1.42
576.85,0.95
576.85,0.9
576.85,1.42
576.85,1.42
978.5,1.75
1276.2,2.08
1276.2,2.25
1316.6,2.33
1316.6,2.25
1063.71,2.0
1063.71,1.92
1063.71,2.0
570.0,1.5
3254.23,4.25
3254.23,4.42
3254.23,4.25
3254.23,4.25
3115.02,4.08
396.29,1.17
1098.21,1.92
1098.21,2.0
2426.82,3.75
1354.54,2.25
4424.65,5.75
1216.7,1.92
4444.47,5.58
3865.6,5.5
1669.54,2.92
1669.54,2.83
1669.54,2.67
1669.54,2.75
1669.54,2.58
1669.54,2.92
3656.55,5.42
520.45,1.25
520.45,1.17
520.45,1.17
520.45,1.17
520.45,1.25
520.45,1.17
520.45,1.25
520.45,1.17
520.45,0.25
5553.84,7.75
4956.91,6.58
4956.91,7.03
1747.28,2.92
4320.71,6.33
4110.44,5.42
5055.21,6.83
2148.11,3.5
596.98,1.25
596.98,1.33
596.98,1.42
596.98,1.25
596.98,1.33
596.98,1.33
596.98,1.33
596.98,1.25
304.84,1.17
304.84,1.17
304.84,1.0
304.84,1.17
304.84,1.08
304.84,1.25
304.84,1.17
304.84,0.7
304.84,0.95
304.84,0.63
304.84,0.85
304.84,0.77
304.84,1.17
304.84,0.67
304.84,0.57
304.84,0.68
304.84,0.57
543.41,0.73
543.41,0.87
543.41,0.8
543.41,0.82
543.41,1.1
543.41,0.72
543.41,0.92
543.41,0.77
543.41,3.12
543.41,0.92
543.41,1.48
1627.47,2.67
1627.47,2.58
5134.85,7.0
165.11,0.65
481.8,1.25
481.8,1.17
186.52,0.32
186.52,0.42
350.43,1.25
350.43,1.33
350.43,1.42
350.43,1.17
350.43,1.17
350.43,1.17
350.43,1.17
350.43,1.33
350.43,0.83
350.43,1.33
419.51,0.93
157.66,0.92
157.66,0.83
157.66,0.92
157.66,0.92
157.66,0.58
157.66,0.55
157.66,0.5
157.66,0.5
398.17,0.57
1591.54,2.5
328.04,0.63
535.64,1.42
535.64,1.33
535.64,1.33
535.64,0.85
1646.51,2.58
1646.51,2.58
1646.51,2.58
754.38,1.5
754.38,1.5
754.38,1.5
754.38,1.58
754.38,1.5
754.38,1.5
754.38,1.5
754.38,1.05
754.38,1.5
754.38,1.5
754.38,1.5
784.31,1.75
784.31,1.75
784.31,1.75
784.31,1.75
784.31,1.32
784.31,1.75
784.31,1.67
1104.1,2.0
1104.1,1.92
1104.1,1.92
1104.1,2.0
314.41,0.88
314.41,0.62
6236.12,8.17
1146.2,1.92
1146.2,2.0
1146.2,2.0
1146.2,2.0
1146.2,2.0
1146.2,1.92
1146.2,1.4
1146.2,1.42
905.01,1.67
905.01,1.67
5237.38,7.0
1084.32,2.0
1287.76,2.25
1287.76,2.25
1287.76,2.17
1287.76,2.17
1287.76,2.17
1287.76,2.17
1287.76,2.17
8878.65,10.42
4591.09,7.0
6362.01,8.42
6362.01,8.42
6362.01,8.42
5619.15,7.25
1697.74,2.58
1697.74,2.12
1029.02,1.67
1029.02,1.67
1735.48,2.83
1735.48,2.92
1735.48,2.83
1735.48,3.17
1735.48,3.0
1735.48,2.48
1735.48,2.83
1735.48,3.17
1083.78,2.0
1083.78,2.08
1083.78,2.33
1083.78,2.07
1083.78,2.0
1083.78,2.08
1083.78,1.65
1083.78,2.0
1083.78,2.33
1083.78,2.33
1315.61,2.42
1315.61,2.42
1315.61,2.5
1315.61,2.42
1315.61,2.5
1315.61,2.42
1315.61,2.5
1315.61,2.42
1315.61,2.5
1315.61,2.05
1315.61,2.02
1315.61,2.5
1315.61,2.42
1315.61,2.5
1315.61,2.27
3610.69,4.92
3610.69,4.83
3610.69,4.92
2379.52,3.58
2379.52,3.5
2379.52,3.58
2379.52,3.58
4974.42,6.92
4974.42,6.92
1012.54,1.92
1012.54,1.92
2182.66,3.33
2182.66,3.33
2182.66,3.33
2182.66,3.92
2182.66,2.97
2182.66,3.33
2182.66,2.9
831.17,1.83
831.17,1.83
831.17,1.75
831.17,1.75
1326.51,2.33
1326.51,2.17
1326.51,2.25
429.36,0.8
429.36,0.7
577.21,1.42
577.21,1.42
577.21,0.95
778.32,1.58
778.32,1.28
778.32,1.28
778.32,1.12
251.48,1.0
251.48,1.0
251.48,1.17
831.61,1.67
831.61,1.75
831.61,1.27
1708.83,2.67
702.77,1.25
702.77,1.5
702.77,1.42
702.77,1.5
702.77,1.5
702.77,1.5
702.77,1.42
702.77,1.42
702.77,1.42
702.77,1.42
1139.24,2.0
1139.24,2.0
1139.24,1.45
842.03,1.67
842.03,1.67
842.03,1.67
842.03,1.77
1172.55,2.08
1172.55,2.08
1172.55,2.17
1172.55,2.08
1172.55,2.17
1172.55,2.08
1172.55,2.08
1172.55,2.17
1172.55,2.17
1172.55,2.08
664.69,1.42
664.69,1.37
664.69,1.5
664.69,1.05
871.08,1.67
871.08,1.78
696.58,1.42
696.58,1.42
696.58,1.42
696.58,1.42
696.58,1.42
696.58,1.0
1853.62,2.92
1853.62,2.92
835.76,1.67
835.76,1.58
898.31,1.58
924.88,1.75
924.88,1.75
924.88,1.75
924.88,1.75
924.88,1.75
924.88,1.75
924.88,1.67
924.88,1.1
482.87,1.25
482.87,1.33
482.87,1.25
482.87,1.17
482.87,1.33
1717.47,2.92
1717.47,3.0
1717.47,2.92
1717.47,2.92
1717.47,3.0
1753.74,2.67
1753.74,2.83
1753.74,2.5
1753.74,2.67
532.1,1.33
532.1,1.25
532.1,1.42
532.1,1.25
532.1,1.25
532.1,1.25
532.1,0.9
532.1,1.33
532.1,1.33
532.1,1.25
532.1,1.25
532.1,1.0
1473.4,2.58
1473.4,2.58
1832.27,2.83
1832.27,2.92
2597.76,4.17
2597.76,3.75
2597.76,3.75
1356.6,1.63
1356.6,1.8
4421.74,6.0
4421.74,5.43
3343.74,4.75
3139.26,4.17
5151.82,5.25
9458.46,13.58
6866.06,8.28
6866.06,8.17
10555.34,12.58
10555.34,5.25
9366.18,11.5
5166.69,6.5
5147.62,6.5
5147.62,6.67
7944.93,9.33
7944.93,11.17
9262.29,11.08
5885.51,8.42
5885.51,8.58
5885.51,8.75
5907.22,8.25
5907.22,7.55
5907.22,10.08
7459.32,10.52
2101.43,3.0
2101.43,3.0
2101.43,3.0
2101.43,3.25
2101.43,2.63
9330.35,11.33
1434.27,2.33
1434.27,2.33
1434.27,2.33
1434.27,2.12
1453.57,2.33
6675.18,9.0
6675.18,9.25
6675.18,9.08
6675.18,8.43
6675.18,7.93
9024.87,11.08
9024.87,11.0
6246.99,8.67
8678.45,11.0
8678.45,11.73
6566.6,8.83
3283.13,4.58
4884.49,6.92
2204.1,3.42
2204.1,3.42
2204.1,3.42
2204.1,2.83
2204.1,3.42
4892.36,6.17
4892.36,6.17
4892.36,6.25
4892.36,6.25
4892.36,6.25
4892.36,6.25
4892.36,6.25
4892.36,5.97
2141.48,3.33
2141.48,3.5
2141.48,3.5
2141.48,3.58
2141.48,2.83
1544.44,2.83
1544.44,2.5
1544.44,2.5
6343.97,8.58
6343.97,9.0
6343.97,8.67
6343.97,8.67
6343.97,8.67
6343.97,8.92
6343.97,8.67
1881.25,3.0
1881.25,3.0
1881.25,3.42
4468.43,6.33
4468.43,6.33
4468.43,5.62
2261.97,3.33
2501.6,3.67
4511.63,5.95
4511.63,5.93
4511.63,6.4
4511.63,5.92
4511.63,5.45
4511.63,5.5
4511.63,5.48
2401.21,3.83
2401.21,3.92
5854.76,8.25
304.84,1.08
304.84,1.17
304.84,1.0
304.84,1.0
304.84,1.08
304.84,1.08
304.84,0.48
304.84,1.17
304.84,1.35
304.84,1.08
304.84,1.17
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,1.08
411.65,0.75
411.65,0.67
411.65,0.92
1471.8,2.5
1471.8,2.42
1471.8,2.33
1471.8,2.33
1471.8,2.33
188.87,0.75
188.87,0.75
188.87,0.75
188.87,0.75
188.87,0.75
188.87,0.83
188.87,0.62
188.87,0.62
188.87,0.62
188.87,0.75
188.87,0.4
188.87,0.33
188.87,0.52
188.87,0.33
4563.55,6.17
189.64,0.75
189.64,0.75
189.64,0.75
189.64,0.75
189.64,0.75
189.64,0.18
300.75,1.0
300.75,1.0
300.75,1.0
300.75,1.0
300.75,1.0
300.75,0.48
300.75,0.58
300.75,0.48
300.75,0.53
300.75,0.88
300.75,0.48
137.07,1.18
4856.82,6.5
280.87,0.92
280.87,0.92
280.87,0.92
280.87,0.92
280.87,0.92
280.87,0.92
280.87,0.48
280.87,0.57
335.49,1.0
335.49,1.0
335.49,1.0
335.49,1.0
335.49,1.0
335.49,1.0
335.49,1.0
335.49,1.0
299.08,0.92
299.08,0.92
299.08,1.0
299.08,0.92
299.08,0.92
299.08,0.92
299.08,0.92
299.08,1.0
299.08,0.92
299.08,0.92
299.08,0.92
299.08,0.92
299.08,1.0
299.08,0.92
299.08,0.92
299.08,0.92
299.08,0.92
299.08,0.92
299.08,0.55
299.08,0.92
299.08,1.0
299.08,0.58
299.08,0.72
1537.94,2.5
1537.94,2.5
1537.94,2.5
1537.94,2.5
1537.94,2.5
1537.94,2.5
1537.94,2.5
832.58,1.83
832.58,1.83
832.58,1.83
832.58,1.83
832.58,1.83
832.58,1.83
654.76,1.67
654.76,1.83
654.76,1.67
654.76,1.67
654.76,1.92
654.76,1.67
654.76,1.67
654.76,1.67
654.76,2.0
654.76,1.67
654.76,1.67
654.76,1.75
654.76,1.67
654.76,1.67
654.76,1.67
654.76,1.67
654.76,1.75
654.76,1.75
654.76,1.23
654.76,1.27
156.65,0.75
156.65,0.75
156.65,0.75
156.65,0.75
156.65,0.75
156.65,0.75
156.65,0.23
156.65,0.75
156.65,0.75
156.65,0.32
156.65,0.12
1468.53,2.33
1468.53,2.33
1468.53,2.33
635.78,1.33
635.78,1.33
635.78,1.33
635.78,1.33
635.78,0.82
1086.89,2.25
1086.89,2.08
1086.89,2.08
1086.89,2.08
1086.89,2.17
1086.89,2.08
366.57,1.25
366.57,1.17
366.57,1.25
366.57,1.33
366.57,1.17
366.57,1.17
366.57,1.17
366.57,1.17
366.57,1.17
366.57,1.25
366.57,1.17
366.57,1.17
366.57,0.78
366.57,1.17
366.57,1.25
366.57,1.17
366.57,1.17
766.21,1.58
766.21,1.58
766.21,1.75
766.21,1.58
766.21,1.58
766.21,1.75
766.21,1.58
888.1,1.75
888.1,1.75
888.1,1.75
888.1,1.75
888.1,1.5
1032.85,2.08
1032.85,2.08
1032.85,2.08
678.65,1.5
678.65,1.5
678.65,1.42
678.65,1.42
678.65,1.42
678.65,1.42
678.65,1.5
678.65,1.42
678.65,1.42
678.65,1.67
175.73,0.83
175.73,0.83
175.73,0.83
175.73,0.83
175.73,0.83
175.73,0.83
882.22,1.67
882.22,1.67
882.22,1.67
882.22,1.67
882.22,1.67
882.22,1.67
799.87,1.58
799.87,1.58
799.87,1.58
799.87,1.58
1222.99,2.17
1222.99,2.17
1222.99,2.17
1222.99,2.17
1222.99,2.17
1222.99,1.92
1132.54,2.0
1132.54,2.0
1132.54,2.0
1132.54,2.0
1132.54,2.0
1001.2,1.83
1001.2,1.83
896.24,1.67
896.24,1.83
896.24,1.75
896.24,1.67
896.24,1.67
896.24,1.75
896.24,1.67
896.24,1.28
896.24,1.67
896.24,1.38
8690.01,10.5
8690.01,11.0
8690.01,9.78
6564.06,8.58
3323.61,4.58
3323.61,4.5
3323.61,4.58
3323.61,4.5
7561.57,9.83
7561.57,9.75
2277.24,3.58
2277.24,3.58
2277.24,3.58
2467.84,3.83
2467.84,3.83
9392.32,11.75
9392.32,11.83
5348.75,6.83
1396.74,2.25
1396.74,2.25
1396.74,2.25
1396.74,2.25
6707.2,8.58
6707.2,8.58
6917.24,9.17
1288.61,2.17
1288.61,2.17
1646.66,2.5
734.35,1.42
734.35,1.33
734.35,1.42
734.35,1.33
734.35,1.33
1114.14,1.75
1114.14,1.83
2635.96,3.75
2635.96,3.58
2635.96,3.67
1150.08,2.17
1150.08,2.17
1150.08,2.17
1093.61,2.0
1093.61,2.0
1093.61,2.0
1093.61,2.0
1093.61,2.0
1093.61,2.0
1093.61,2.0
930.45,1.67
930.45,1.58
1422.05,2.67
1422.05,2.83
1422.05,2.83
1422.05,2.67
1422.05,2.83
1422.05,2.67
1422.05,2.83
1422.05,2.83
1422.05,2.67
1422.05,3.03
897.83,1.75
897.83,1.75
897.83,1.75
897.83,2.18
544.98,1.33
544.98,1.33
544.98,1.33
544.98,1.33
776.17,1.58
776.17,1.58
776.17,1.58
776.17,1.58
716.27,1.5
716.27,1.5
716.27,1.5
716.27,1.5
1817.17,3.0
1817.17,3.0
449.0,1.25
449.0,1.5
449.0,1.5
449.0,1.25
449.0,1.33
449.0,1.25
449.0,1.5
449.0,1.25
449.0,1.25
449.0,1.5
449.0,1.42
449.0,1.25
449.0,1.25
449.0,2.08
449.0,1.33
449.0,2.17
449.0,1.25
449.0,1.33
449.0,0.75
905.97,1.67
905.97,1.67
1370.83,2.33
1370.83,2.33
1370.83,2.33
1815.11,2.92
282.18,0.92
282.18,0.92
282.18,0.92
282.18,0.92
834.9,1.58
834.9,1.58
834.9,1.58
834.9,1.58
834.9,1.58
834.9,1.22
834.9,1.13
834.9,1.58
834.9,1.2
834.9,1.15
813.53,1.58
813.53,1.58
1490.15,2.42
2177.74,3.25
2177.74,2.85
2177.74,2.75
1461.36,2.73
2114.39,3.08
2114.39,3.0
2114.39,3.17
2114.39,3.08
489.7,1.17
489.7,1.25
489.7,1.25
489.7,1.17
489.7,1.25
489.7,1.17
489.7,1.25
489.7,1.5
489.7,1.25
489.7,0.92
489.7,1.02
644.69,1.33
644.69,1.42
644.69,1.33
644.69,1.42
644.69,1.33
644.69,1.42
512.91,1.25
512.91,1.25
512.91,1.17
512.91,1.25
512.91,1.25
512.91,1.17
512.91,1.25
512.91,1.25
512.91,1.25
512.91,1.25
1175.0,2.0
541.76,1.42
541.76,1.42
541.76,1.42
541.76,1.35
541.76,1.42
1366.32,2.25
958.14,1.83
958.14,1.83
958.14,1.83
958.14,1.83
958.14,2.0
958.14,1.83
958.14,1.83
958.14,2.0
1109.86,1.92
1109.86,1.62
1109.86,1.92
406.05,1.0
406.05,1.08
406.05,1.08
406.05,1.08
406.05,1.08
406.05,1.0
406.05,1.08
406.05,1.63
406.05,1.0
406.05,0.52
406.05,1.08
406.05,0.45
620.31,1.33
620.31,1.42
620.31,1.42
620.31,1.42
620.31,1.42
620.31,1.42
620.31,1.33
620.31,1.42
620.31,1.42
620.31,1.33
620.31,1.33
620.31,1.42
620.31,1.33
620.31,1.42
620.31,1.42
620.31,1.42
620.31,1.42
620.31,2.1
1873.85,3.25
1873.85,3.17
1873.85,3.17
1873.85,3.25
1873.85,3.17
1873.85,3.25
608.27,1.42
608.27,1.42
608.27,1.42
608.27,1.42
608.27,1.75
1652.75,2.75
1652.75,2.75
1652.75,2.75
1646.65,2.58
1646.65,2.25
1646.65,2.58
1646.65,2.5
1646.65,2.58
1646.65,2.5
408.56,1.0
408.56,1.0
408.56,1.0
408.56,1.0
408.56,0.93
408.56,0.67
577.2,1.25
577.2,1.25
577.2,1.25
577.2,1.25
577.2,1.25
577.2,1.25
608.22,1.17
608.22,1.17
1959.33,3.17
1959.33,3.17
1959.33,3.17
1011.39,1.75
1011.39,1.75
1449.05,2.33
1449.05,2.42
1449.05,2.33
1449.05,2.33
1449.05,2.33
1449.05,2.42
1449.05,1.93
459.78,1.17
459.78,1.17
459.78,1.25
459.78,1.17
459.78,1.17
459.78,1.25
459.78,1.17
459.78,0.58
1054.58,1.83
1054.58,1.92
1054.58,1.83
1054.58,1.92
1054.58,1.92
2297.87,3.5
2297.87,3.42
2297.87,3.5
2297.87,3.5
2297.87,3.5
2297.87,3.67
285.62,0.92
285.62,0.83
285.62,0.92
285.62,0.92
285.62,1.0
285.62,0.83
285.62,0.92
285.62,1.08
285.62,0.83
285.62,0.92
285.62,0.92
285.62,0.92
285.62,0.92
285.62,0.92
285.62,1.0
285.62,0.92
285.62,0.35
285.62,0.67
285.62,1.08
285.62,0.92
285.62,0.92
285.62,1.0
285.62,1.0
285.62,0.92
8606.13,12.0
8606.13,11.4
8606.13,12.0
8606.13,12.0
9354.44,12.58
1346.3,2.25
1346.3,2.25
1346.3,2.25
4292.43,5.75
4292.43,6.25
4292.43,5.58
9551.97,12.33
4861.97,6.25
4861.97,6.08
4861.97,6.58
4861.97,6.58
4439.79,6.25
2837.97,3.83
2837.97,3.92
2837.97,4.0
2837.97,3.92
4843.21,6.25
4843.21,6.42
4843.21,6.33
4843.21,6.5
9366.62,13.25
9366.62,13.0
9366.62,13.25
9366.62,13.25
9366.62,12.3
9366.62,13.25
9366.62,12.48
9090.25,12.25
3044.57,4.5
3044.57,4.25
4131.67,5.75
4131.67,5.33
9365.03,12.67
9365.03,12.98
9365.03,13.0
5179.16,5.33
5179.16,6.33
9798.19,11.92
9798.19,12.25
6568.89,8.08
6568.89,8.33
6568.89,8.17
6568.89,8.08
6568.89,8.08
9153.33,11.83
9153.33,11.58
9153.33,11.92
9153.33,11.92
9153.33,12.0
9153.33,11.92
9153.33,12.0
7593.87,9.33
7593.87,9.08
5089.37,7.58
5089.37,6.92
9568.42,11.75
3367.25,4.75
8066.43,9.92
9087.1,11.5
7401.64,8.75
7401.64,8.92
10279.26,12.42
10279.26,12.33
10279.26,12.25
9360.83,12.75
9360.83,13.17
9360.83,13.17
9655.92,11.5
9655.92,11.5
9299.03,11.25
7883.97,10.33
6120.62,7.67
6120.62,9.0
6120.62,8.67
8711.72,10.58
8857.73,11.83
8857.73,9.5
8857.73,9.67
8857.73,10.83
8857.73,12.08
8857.73,12.08
8857.73,11.33
8857.73,9.58
8857.73,9.58
8857.73,12.08
8857.73,12.08
8857.73,12.08
8857.73,9.5
7787.38,9.5
7787.38,10.83
7787.38,9.17
7787.38,8.25
7787.38,9.42
